Sexo;Comunidades y Ciudades Autónomas;Edad;Periodo;Total
Hombres;14 Murcia, Región de;25 y más años;2025T1;62,74
Hombres;14 Murcia, Región de;25 y más años;2024T4;61,56
Hombres;14 Murcia, Región de;25 y más años;2024T3;61,31
Hombres;14 Murcia, Región de;25 y más años;2024T2;62,89
Hombres;14 Murcia, Región de;25 y más años;2024T1;62,49
Hombres;14 Murcia, Región de;25 y más años;2023T4;64,35
Hombres;14 Murcia, Región de;25 y más años;2023T3;63,37
Hombres;14 Murcia, Región de;25 y más años;2023T2;62,93
Hombres;14 Murcia, Región de;25 y más años;2023T1;63,20
Hombres;14 Murcia, Región de;25 y más años;2022T4;64,31
Hombres;14 Murcia, Región de;25 y más años;2022T3;61,26
Hombres;14 Murcia, Región de;25 y más años;2022T2;63,47
Hombres;14 Murcia, Región de;25 y más años;2022T1;63,54
Hombres;14 Murcia, Región de;25 y más años;2021T4;65,12
Hombres;14 Murcia, Región de;25 y más años;2021T3;63,20
Hombres;14 Murcia, Región de;25 y más años;2021T2;65,63
Hombres;14 Murcia, Región de;25 y más años;2021T1;62,73
Hombres;14 Murcia, Región de;25 y más años;2020T4;62,50
Hombres;14 Murcia, Región de;25 y más años;2020T3;62,15
Hombres;14 Murcia, Región de;25 y más años;2020T2;61,12
Hombres;14 Murcia, Región de;25 y más años;2020T1;61,53
Hombres;14 Murcia, Región de;25 y más años;2019T4;62,37
Hombres;14 Murcia, Región de;25 y más años;2019T3;62,09
Hombres;14 Murcia, Región de;25 y más años;2019T2;63,05
Hombres;14 Murcia, Región de;25 y más años;2019T1;62,70
Hombres;14 Murcia, Región de;25 y más años;2018T4;62,98
Hombres;14 Murcia, Región de;25 y más años;2018T3;61,91
Hombres;14 Murcia, Región de;25 y más años;2018T2;62,99
Hombres;14 Murcia, Región de;25 y más años;2018T1;61,00
Hombres;14 Murcia, Región de;25 y más años;2017T4;61,37
Hombres;14 Murcia, Región de;25 y más años;2017T3;60,52
Hombres;14 Murcia, Región de;25 y más años;2017T2;61,87
Hombres;14 Murcia, Región de;25 y más años;2017T1;61,58
Hombres;14 Murcia, Región de;25 y más años;2016T4;60,68
Hombres;14 Murcia, Región de;25 y más años;2016T3;59,65
Hombres;14 Murcia, Región de;25 y más años;2016T2;61,30
Hombres;14 Murcia, Región de;25 y más años;2016T1;58,47
Hombres;15 Navarra, Comunidad Foral de;Total;2025T3;60,15
Hombres;15 Navarra, Comunidad Foral de;Total;2025T2;59,81
Hombres;15 Navarra, Comunidad Foral de;Total;2025T1;58,53
Hombres;15 Navarra, Comunidad Foral de;Total;2024T4;59,77
Hombres;15 Navarra, Comunidad Foral de;Total;2024T3;59,19
Hombres;15 Navarra, Comunidad Foral de;Total;2024T2;59,49
Hombres;15 Navarra, Comunidad Foral de;Total;2024T1;58,20
Hombres;15 Navarra, Comunidad Foral de;Total;2023T4;58,42
Hombres;15 Navarra, Comunidad Foral de;Total;2023T3;58,13
Hombres;15 Navarra, Comunidad Foral de;Total;2023T2;58,20
Hombres;15 Navarra, Comunidad Foral de;Total;2023T1;55,94
Hombres;15 Navarra, Comunidad Foral de;Total;2022T4;58,08
Hombres;15 Navarra, Comunidad Foral de;Total;2022T3;58,98
Hombres;15 Navarra, Comunidad Foral de;Total;2022T2;58,29
Hombres;15 Navarra, Comunidad Foral de;Total;2022T1;55,45
Hombres;15 Navarra, Comunidad Foral de;Total;2021T4;55,79
Hombres;15 Navarra, Comunidad Foral de;Total;2021T3;54,37
Hombres;15 Navarra, Comunidad Foral de;Total;2021T2;54,93
Hombres;15 Navarra, Comunidad Foral de;Total;2021T1;54,55
Hombres;15 Navarra, Comunidad Foral de;Total;2020T4;55,61
Hombres;15 Navarra, Comunidad Foral de;Total;2020T3;56,06
Hombres;15 Navarra, Comunidad Foral de;Total;2020T2;55,44
Hombres;15 Navarra, Comunidad Foral de;Total;2020T1;57,77
Hombres;15 Navarra, Comunidad Foral de;Total;2019T4;58,15
Hombres;15 Navarra, Comunidad Foral de;Total;2019T3;59,62
Hombres;15 Navarra, Comunidad Foral de;Total;2019T2;60,06
Hombres;15 Navarra, Comunidad Foral de;Total;2019T1;57,31
Hombres;15 Navarra, Comunidad Foral de;Total;2018T4;57,18
Hombres;15 Navarra, Comunidad Foral de;Total;2018T3;58,99
Hombres;15 Navarra, Comunidad Foral de;Total;2018T2;58,11
Hombres;15 Navarra, Comunidad Foral de;Total;2018T1;56,46
Hombres;15 Navarra, Comunidad Foral de;Total;2017T4;58,84
Hombres;15 Navarra, Comunidad Foral de;Total;2017T3;60,75
Hombres;15 Navarra, Comunidad Foral de;Total;2017T2;60,21
Hombres;15 Navarra, Comunidad Foral de;Total;2017T1;58,42
Hombres;15 Navarra, Comunidad Foral de;Total;2016T4;57,81
Hombres;15 Navarra, Comunidad Foral de;Total;2016T3;57,18
Hombres;15 Navarra, Comunidad Foral de;Total;2016T2;54,97
Hombres;15 Navarra, Comunidad Foral de;Total;2016T1;56,00
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2025T3;32,10
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2025T2;32,32
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2025T1;27,76
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2024T4;32,07
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2024T3;37,31
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2024T2;32,82
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2024T1;31,17
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2023T4;31,05
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2023T3;31,99
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2023T2;26,73
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2023T1;24,38
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2022T4;24,68
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2022T3;29,25
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2022T2;32,22
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2022T1;32,22
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2021T4;30,22
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2021T3;31,07
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2021T2;21,80
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2021T1;25,23
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2020T4;22,03
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2020T3;23,00
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2020T2;18,63
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2020T1;18,32
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2019T4;23,82
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2019T3;28,95
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2019T2;27,51
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2019T1;18,50
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2018T4;27,86
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2018T3;31,03
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2018T2;25,43
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2018T1;26,19
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2017T4;33,52
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2017T3;40,38
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2017T2;33,56
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2017T1;23,48
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2016T4;29,60
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2016T3;27,88
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2016T2;17,56
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2016T1;20,61
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2025T3;64,40
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2025T2;63,91
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2025T1;63,07
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2024T4;63,83
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2024T3;62,37
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2024T2;63,30
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2024T1;62,04
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2023T4;62,29
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2023T3;61,87
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2023T2;62,63
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2023T1;60,44
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2022T4;62,83
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2022T3;63,18
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2022T2;61,95
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2022T1;58,61
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2021T4;59,40
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2021T3;57,54
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2021T2;59,49
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2021T1;58,47
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2020T4;60,23
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2020T3;60,58
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2020T2;60,44
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2020T1;63,08
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2019T4;62,73
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2019T3;63,68
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2019T2;64,35
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2019T1;62,39
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2018T4;60,99
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2018T3;62,60
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2018T2;62,30
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2018T1;60,31
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2017T4;62,03
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2017T3;63,31
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2017T2;63,54
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2017T1;62,76
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2016T4;61,29
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2016T3;60,79
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2016T2;59,56
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2016T1;60,33
Hombres;16 País Vasco;Total;2025T3;55,22
Hombres;16 País Vasco;Total;2025T2;54,05
Hombres;16 País Vasco;Total;2025T1;53,94
Hombres;16 País Vasco;Total;2024T4;53,88
Hombres;16 País Vasco;Total;2024T3;53,92
Hombres;16 País Vasco;Total;2024T2;56,38
Hombres;16 País Vasco;Total;2024T1;55,88
Hombres;16 País Vasco;Total;2023T4;58,00
Hombres;16 País Vasco;Total;2023T3;57,46
Hombres;16 País Vasco;Total;2023T2;57,89
Hombres;16 País Vasco;Total;2023T1;56,35
Hombres;16 País Vasco;Total;2022T4;57,18
Hombres;16 País Vasco;Total;2022T3;57,21
Hombres;16 País Vasco;Total;2022T2;54,77
Hombres;16 País Vasco;Total;2022T1;55,76
Hombres;16 País Vasco;Total;2021T4;55,30
Hombres;16 País Vasco;Total;2021T3;55,38
Hombres;16 País Vasco;Total;2021T2;53,67
Hombres;16 País Vasco;Total;2021T1;52,99
Hombres;16 País Vasco;Total;2020T4;54,07
Hombres;16 País Vasco;Total;2020T3;53,85
Hombres;16 País Vasco;Total;2020T2;52,92
Hombres;16 País Vasco;Total;2020T1;54,60
Hombres;16 País Vasco;Total;2019T4;54,65
Hombres;16 País Vasco;Total;2019T3;55,35
Hombres;16 País Vasco;Total;2019T2;55,65
Hombres;16 País Vasco;Total;2019T1;55,01
Hombres;16 País Vasco;Total;2018T4;55,34
Hombres;16 País Vasco;Total;2018T3;55,43
Hombres;16 País Vasco;Total;2018T2;54,89
Hombres;16 País Vasco;Total;2018T1;54,88
Hombres;16 País Vasco;Total;2017T4;55,30
Hombres;16 País Vasco;Total;2017T3;55,68
Hombres;16 País Vasco;Total;2017T2;55,24
Hombres;16 País Vasco;Total;2017T1;54,80
Hombres;16 País Vasco;Total;2016T4;55,10
Hombres;16 País Vasco;Total;2016T3;55,76
Hombres;16 País Vasco;Total;2016T2;54,63
Hombres;16 País Vasco;Total;2016T1;54,56
Hombres;16 País Vasco;Menores de 25 años;2025T3;26,71
Hombres;16 País Vasco;Menores de 25 años;2025T2;17,60
Hombres;16 País Vasco;Menores de 25 años;2025T1;26,41
Hombres;16 País Vasco;Menores de 25 años;2024T4;22,28
Hombres;16 País Vasco;Menores de 25 años;2024T3;20,35
Hombres;16 País Vasco;Menores de 25 años;2024T2;25,12
Hombres;16 País Vasco;Menores de 25 años;2024T1;22,61
Hombres;16 País Vasco;Menores de 25 años;2023T4;27,95
Hombres;16 País Vasco;Menores de 25 años;2023T3;24,13
Hombres;16 País Vasco;Menores de 25 años;2023T2;27,16
Hombres;16 País Vasco;Menores de 25 años;2023T1;29,17
Hombres;16 País Vasco;Menores de 25 años;2022T4;31,97
Hombres;16 País Vasco;Menores de 25 años;2022T3;29,35
Hombres;16 País Vasco;Menores de 25 años;2022T2;27,69
Hombres;16 País Vasco;Menores de 25 años;2022T1;25,83
Hombres;16 País Vasco;Menores de 25 años;2021T4;25,43
Hombres;16 País Vasco;Menores de 25 años;2021T3;26,26
Hombres;16 País Vasco;Menores de 25 años;2021T2;22,57
Hombres;16 País Vasco;Menores de 25 años;2021T1;19,19
Hombres;16 País Vasco;Menores de 25 años;2020T4;21,33
Hombres;16 País Vasco;Menores de 25 años;2020T3;18,24
Hombres;16 País Vasco;Menores de 25 años;2020T2;19,25
Hombres;16 País Vasco;Menores de 25 años;2020T1;25,35
Hombres;16 País Vasco;Menores de 25 años;2019T4;23,09
Hombres;16 País Vasco;Menores de 25 años;2019T3;24,49
Hombres;16 País Vasco;Menores de 25 años;2019T2;26,74
Hombres;16 País Vasco;Menores de 25 años;2019T1;21,60
Hombres;16 País Vasco;Menores de 25 años;2018T4;26,26
Hombres;16 País Vasco;Menores de 25 años;2018T3;28,60
Hombres;16 País Vasco;Menores de 25 años;2018T2;25,45
Hombres;16 País Vasco;Menores de 25 años;2018T1;24,80
Hombres;16 País Vasco;Menores de 25 años;2017T4;27,06
Hombres;16 País Vasco;Menores de 25 años;2017T3;27,44
Hombres;16 País Vasco;Menores de 25 años;2017T2;21,69
Hombres;16 País Vasco;Menores de 25 años;2017T1;19,54
Hombres;16 País Vasco;Menores de 25 años;2016T4;22,20
Hombres;16 País Vasco;Menores de 25 años;2016T3;20,93
Hombres;16 País Vasco;Menores de 25 años;2016T2;20,30
Hombres;16 País Vasco;Menores de 25 años;2016T1;20,03
Hombres;16 País Vasco;25 y más años;2025T3;58,94
Hombres;16 País Vasco;25 y más años;2025T2;58,81
Hombres;16 País Vasco;25 y más años;2025T1;57,56
Hombres;16 País Vasco;25 y más años;2024T4;58,07
Hombres;16 País Vasco;25 y más años;2024T3;58,14
Hombres;16 País Vasco;25 y más años;2024T2;60,40
Hombres;16 País Vasco;25 y más años;2024T1;60,10
Hombres;16 País Vasco;25 y más años;2023T4;61,90
Hombres;16 País Vasco;25 y más años;2023T3;61,65
Hombres;16 País Vasco;25 y más años;2023T2;61,71
Hombres;16 País Vasco;25 y más años;2023T1;59,70
Hombres;16 País Vasco;25 y más años;2022T4;60,17
Hombres;16 País Vasco;25 y más años;2022T3;60,54
Hombres;16 País Vasco;25 y más años;2022T2;57,99
Hombres;16 País Vasco;25 y más años;2022T1;59,42
Hombres;16 País Vasco;25 y más años;2021T4;58,93
Hombres;16 País Vasco;25 y más años;2021T3;58,87
Hombres;16 País Vasco;25 y más años;2021T2;57,25
Hombres;16 País Vasco;25 y más años;2021T1;56,91
Hombres;16 País Vasco;25 y más años;2020T4;57,98
Hombres;16 País Vasco;25 y más años;2020T3;58,08
Hombres;16 País Vasco;25 y más años;2020T2;56,89
Hombres;16 País Vasco;25 y más años;2020T1;58,02
Hombres;16 País Vasco;25 y más años;2019T4;58,30
Hombres;16 País Vasco;25 y más años;2019T3;58,88
Hombres;16 País Vasco;25 y más años;2019T2;58,93
Hombres;16 País Vasco;25 y más años;2019T1;58,76
Hombres;16 País Vasco;25 y más años;2018T4;58,57
Hombres;16 País Vasco;25 y más años;2018T3;58,38
Hombres;16 País Vasco;25 y más años;2018T2;58,10
Hombres;16 País Vasco;25 y más años;2018T1;58,13
Hombres;16 País Vasco;25 y más años;2017T4;58,32
Hombres;16 País Vasco;25 y más años;2017T3;58,68
Hombres;16 País Vasco;25 y más años;2017T2;58,78
Hombres;16 País Vasco;25 y más años;2017T1;58,49
Hombres;16 País Vasco;25 y más años;2016T4;58,52
Hombres;16 País Vasco;25 y más años;2016T3;59,36
Hombres;16 País Vasco;25 y más años;2016T2;58,17
Hombres;16 País Vasco;25 y más años;2016T1;58,10
Hombres;17 Rioja, La;Total;2025T3;59,66
Hombres;17 Rioja, La;Total;2025T2;59,48
Hombres;17 Rioja, La;Total;2025T1;57,29
Hombres;17 Rioja, La;Total;2024T4;59,60
Hombres;17 Rioja, La;Total;2024T3;57,41
Hombres;17 Rioja, La;Total;2024T2;58,17
Hombres;17 Rioja, La;Total;2024T1;57,39
Hombres;17 Rioja, La;Total;2023T4;58,03
Hombres;17 Rioja, La;Total;2023T3;59,35
Hombres;17 Rioja, La;Total;2023T2;60,79
Hombres;17 Rioja, La;Total;2023T1;59,37
Hombres;17 Rioja, La;Total;2022T4;59,71
Hombres;17 Rioja, La;Total;2022T3;59,69
Hombres;17 Rioja, La;Total;2022T2;58,58
Hombres;17 Rioja, La;Total;2022T1;58,86
Hombres;17 Rioja, La;Total;2021T4;57,73
Hombres;17 Rioja, La;Total;2021T3;58,85
Hombres;17 Rioja, La;Total;2021T2;61,57
Hombres;17 Rioja, La;Total;2021T1;58,97
Hombres;17 Rioja, La;Total;2020T4;59,37
Hombres;17 Rioja, La;Total;2020T3;58,04
Hombres;17 Rioja, La;Total;2020T2;55,86
Hombres;17 Rioja, La;Total;2020T1;57,73
Hombres;17 Rioja, La;Total;2019T4;57,00
Hombres;17 Rioja, La;Total;2019T3;58,32
Hombres;17 Rioja, La;Total;2019T2;58,39
Hombres;17 Rioja, La;Total;2019T1;56,98
Hombres;17 Rioja, La;Total;2018T4;57,47
Hombres;17 Rioja, La;Total;2018T3;59,48
Hombres;17 Rioja, La;Total;2018T2;58,28
Hombres;17 Rioja, La;Total;2018T1;56,70
Hombres;17 Rioja, La;Total;2017T4;58,91
Hombres;17 Rioja, La;Total;2017T3;56,90
Hombres;17 Rioja, La;Total;2017T2;59,33
Hombres;17 Rioja, La;Total;2017T1;58,91
Hombres;17 Rioja, La;Total;2016T4;58,42
Hombres;17 Rioja, La;Total;2016T3;56,90
Hombres;17 Rioja, La;Total;2016T2;57,93
Hombres;17 Rioja, La;Total;2016T1;56,75
Hombres;17 Rioja, La;Menores de 25 años;2025T3;39,33
Hombres;17 Rioja, La;Menores de 25 años;2025T2;38,36
Hombres;17 Rioja, La;Menores de 25 años;2025T1;29,04
Hombres;17 Rioja, La;Menores de 25 años;2024T4;32,19
Hombres;17 Rioja, La;Menores de 25 años;2024T3;25,33
Hombres;17 Rioja, La;Menores de 25 años;2024T2;25,71
Hombres;17 Rioja, La;Menores de 25 años;2024T1;25,51
Hombres;17 Rioja, La;Menores de 25 años;2023T4;26,08
Hombres;17 Rioja, La;Menores de 25 años;2023T3;31,94
Hombres;17 Rioja, La;Menores de 25 años;2023T2;30,66
Hombres;17 Rioja, La;Menores de 25 años;2023T1;25,03
Hombres;17 Rioja, La;Menores de 25 años;2022T4;26,95
Hombres;17 Rioja, La;Menores de 25 años;2022T3;29,57
Hombres;17 Rioja, La;Menores de 25 años;2022T2;29,24
Hombres;17 Rioja, La;Menores de 25 años;2022T1;26,25
Hombres;17 Rioja, La;Menores de 25 años;2021T4;24,68
Hombres;17 Rioja, La;Menores de 25 años;2021T3;36,90
Hombres;17 Rioja, La;Menores de 25 años;2021T2;36,70
Hombres;17 Rioja, La;Menores de 25 años;2021T1;26,89
Hombres;17 Rioja, La;Menores de 25 años;2020T4;30,72
Hombres;17 Rioja, La;Menores de 25 años;2020T3;27,88
Hombres;17 Rioja, La;Menores de 25 años;2020T2;27,24
Hombres;17 Rioja, La;Menores de 25 años;2020T1;29,07
Hombres;17 Rioja, La;Menores de 25 años;2019T4;27,79
Hombres;17 Rioja, La;Menores de 25 años;2019T3;29,25
Hombres;17 Rioja, La;Menores de 25 años;2019T2;33,37
Hombres;17 Rioja, La;Menores de 25 años;2019T1;27,52
Hombres;17 Rioja, La;Menores de 25 años;2018T4;23,19
Hombres;17 Rioja, La;Menores de 25 años;2018T3;31,00
Hombres;17 Rioja, La;Menores de 25 años;2018T2;27,28
Hombres;17 Rioja, La;Menores de 25 años;2018T1;21,35
Hombres;17 Rioja, La;Menores de 25 años;2017T4;25,70
Hombres;17 Rioja, La;Menores de 25 años;2017T3;24,00
Hombres;17 Rioja, La;Menores de 25 años;2017T2;33,73
Hombres;17 Rioja, La;Menores de 25 años;2017T1;29,04
Hombres;17 Rioja, La;Menores de 25 años;2016T4;20,80
Hombres;17 Rioja, La;Menores de 25 años;2016T3;23,46
Hombres;17 Rioja, La;Menores de 25 años;2016T2;21,92
Hombres;17 Rioja, La;Menores de 25 años;2016T1;15,99
Hombres;17 Rioja, La;25 y más años;2025T3;62,40
Hombres;17 Rioja, La;25 y más años;2025T2;62,37
Hombres;17 Rioja, La;25 y más años;2025T1;61,09
Hombres;17 Rioja, La;25 y más años;2024T4;63,30
Hombres;17 Rioja, La;25 y más años;2024T3;61,57
Hombres;17 Rioja, La;25 y más años;2024T2;62,50
Hombres;17 Rioja, La;25 y más años;2024T1;61,70
Hombres;17 Rioja, La;25 y más años;2023T4;62,07
Hombres;17 Rioja, La;25 y más años;2023T3;62,85
Hombres;17 Rioja, La;25 y más años;2023T2;64,80
Hombres;17 Rioja, La;25 y más años;2023T1;63,94
Hombres;17 Rioja, La;25 y más años;2022T4;63,85
Hombres;17 Rioja, La;25 y más años;2022T3;63,53
Hombres;17 Rioja, La;25 y más años;2022T2;62,16
Hombres;17 Rioja, La;25 y más años;2022T1;62,69
Hombres;17 Rioja, La;25 y más años;2021T4;61,69
Hombres;17 Rioja, La;25 y más años;2021T3;61,36
Hombres;17 Rioja, La;25 y más años;2021T2;64,50
Hombres;17 Rioja, La;25 y más años;2021T1;62,86
Hombres;17 Rioja, La;25 y más años;2020T4;62,89
Hombres;17 Rioja, La;25 y más años;2020T3;61,74
